country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","29-07-2026 14:00:00",23.264759,77.381568,NO2,10,28,17
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","29-07-2026 14:00:00",23.264759,77.381568,SO2,5,6,5
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","29-07-2026 14:00:00",23.264759,77.381568,CO,6,33,23
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","29-07-2026 14:00:00",23.210494,77.425409,NO2,8,15,11
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","29-07-2026 14:00:00",23.81748678,79.446246,PM10,5,37,18
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","29-07-2026 14:00:00",23.81748678,79.446246,NH3,NA,NA,NA
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","29-07-2026 14:00:00",23.81748678,79.446246,OZONE,NA,NA,NA
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","29-07-2026 14:00:00",19.16485,73.23409,PM2.5,17,18,18
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","29-07-2026 14:00:00",19.16485,73.23409,PM10,12,13,13
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","29-07-2026 14:00:00",19.16485,73.23409,NO2,15,19,16
India,Maharashtra,Beed,"Bir, Beed - MPCB","29-07-2026 14:00:00",18.988474,75.753873,OZONE,8,11,10
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","29-07-2026 14:00:00",19.0243902,73.0406721,OZONE,3,9,5
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","29-07-2026 14:00:00",19.309073,73.057223,PM10,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","29-07-2026 14:00:00",19.309073,73.057223,NH3,2,2,2
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","29-07-2026 14:00:00",19.309073,73.057223,CO,15,21,18
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","29-07-2026 14:00:00",19.786089,72.757971,NO2,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","29-07-2026 14:00:00",19.786089,72.757971,OZONE,16,18,17
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","29-07-2026 14:00:00",19.9775302,79.2337086,NO2,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","29-07-2026 14:00:00",19.9629,79.298714,PM2.5,2,73,41
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","29-07-2026 14:00:00",19.9629,79.298714,PM10,16,64,38
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","29-07-2026 14:00:00",19.9629,79.298714,SO2,14,19,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","29-07-2026 14:00:00",20.918946,74.776388,PM2.5,20,43,27
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","29-07-2026 14:00:00",19.2268427,73.0788456,NH3,1,2,2
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","29-07-2026 14:00:00",19.710842,77.151824,NH3,1,6,2
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","29-07-2026 14:00:00",24.58434363,80.8549414,NH3,NA,NA,NA
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","29-07-2026 14:00:00",24.10897,82.64558,PM10,18,70,44
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","29-07-2026 14:00:00",24.10897,82.64558,CO,8,28,21
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","29-07-2026 14:00:00",23.1633321,75.800225,CO,25,30,27
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","29-07-2026 14:00:00",19.10122,74.73339,PM2.5,8,42,23
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","29-07-2026 14:00:00",20.719516,77.000253,PM10,26,58,35
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","29-07-2026 14:00:00",20.719516,77.000253,CO,7,10,9
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","29-07-2026 14:00:00",20.939198,77.765701,OZONE,7,12,10
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","29-07-2026 14:00:00",20.9402359,77.7895248,CO,5,21,13
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","29-07-2026 14:00:00",19.8389439,75.244448,PM2.5,45,54,50
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","29-07-2026 14:00:00",19.87562,75.38731,NO2,9,12,11
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","29-07-2026 14:00:00",19.863756,75.321188,PM10,34,74,55
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","29-07-2026 14:00:00",19.0364585,72.8954371,NH3,17,26,21
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","29-07-2026 14:00:00",19.0364585,72.8954371,SO2,0,3,1
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","29-07-2026 14:00:00",19.0364585,72.8954371,OZONE,20,20,20
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","29-07-2026 14:00:00",19.215859,72.831718,PM10,20,41,29
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","29-07-2026 14:00:00",19.215859,72.831718,OZONE,7,11,10
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","29-07-2026 14:00:00",19.000083,72.813993,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","29-07-2026 14:00:00",19.000083,72.813993,CO,4,14,7
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","29-07-2026 14:00:00",19.11074,72.86084,NO2,5,9,6
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","29-07-2026 14:00:00",19.1653323,72.922099,PM10,61,96,72
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","29-07-2026 14:00:00",19.1878657,72.8304069,CO,20,21,20
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","29-07-2026 14:00:00",19.23241,72.86895,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","29-07-2026 14:00:00",18.9936162,72.8128113,NH3,22,33,26
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","29-07-2026 14:00:00",19.053536,72.84643,PM2.5,26,76,42
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","29-07-2026 14:00:00",19.053536,72.84643,NH3,1,4,2
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","29-07-2026 14:00:00",22.9682591,76.064118,NO2,34,57,44
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","29-07-2026 14:00:00",26.259242,78.216432,SO2,5,8,6
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","29-07-2026 14:00:00",26.200388,78.147714,PM10,20,54,34
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","29-07-2026 14:00:00",26.200388,78.147714,CO,28,71,49
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","29-07-2026 14:00:00",26.203442,78.193251,PM10,18,39,29
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","29-07-2026 14:00:00",22.678,75.8559,PM10,18,38,29
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","29-07-2026 14:00:00",22.678,75.8559,SO2,37,39,38
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","29-07-2026 14:00:00",22.678,75.8559,OZONE,5,6,5
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","29-07-2026 14:00:00",22.7524,75.8872,PM2.5,2,52,20
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","29-07-2026 14:00:00",22.431,75.5213,PM2.5,50,78,60
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","29-07-2026 14:00:00",22.431,75.5213,SO2,10,18,15
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","29-07-2026 14:00:00",22.431,75.5213,CO,10,36,20
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","29-07-2026 14:00:00",22.431,75.5213,OZONE,14,21,17
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","29-07-2026 14:00:00",22.7084,75.8815,PM10,29,59,40
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","29-07-2026 14:00:00",21.14472,79.107595,SO2,4,23,13
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","29-07-2026 14:00:00",19.173852,77.296291,PM2.5,7,24,15
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","29-07-2026 14:00:00",19.9591346,73.7788008,PM2.5,8,34,20
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","29-07-2026 14:00:00",19.9591346,73.7788008,PM10,19,62,37
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","29-07-2026 14:00:00",20.0073285,73.7762427,PM10,28,55,40
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","29-07-2026 14:00:00",20.0073285,73.7762427,CO,21,22,22
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","29-07-2026 14:00:00",19.95022,73.73148,CO,14,17,15
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","29-07-2026 14:00:00",19.0575752,73.0151367,CO,9,19,12
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","29-07-2026 14:00:00",19.02579,73.10297,PM2.5,19,28,23
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","29-07-2026 14:00:00",19.008751,73.01662,CO,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","29-07-2026 14:00:00",19.090337,73.014232,OZONE,42,54,49
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","29-07-2026 14:00:00",19.1135051,73.008978,PM2.5,18,47,30
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","29-07-2026 14:00:00",19.065931,72.862131,NO2,4,6,4
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","29-07-2026 14:00:00",18.897756,72.81332,CO,23,26,25
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","29-07-2026 14:00:00",19.000084,72.85673,PM10,56,83,68
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","29-07-2026 14:00:00",19.000084,72.85673,OZONE,17,17,17
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","29-07-2026 14:00:00",19.047,72.8746,PM2.5,12,37,19
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","29-07-2026 14:00:00",19.047,72.8746,NH3,4,5,5
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","29-07-2026 14:00:00",19.083694,72.920967,SO2,0,5,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","29-07-2026 14:00:00",19.0863,72.8888,NO2,9,9,9
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","29-07-2026 14:00:00",19.0863,72.8888,SO2,29,29,29
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","29-07-2026 14:00:00",21.143383,79.048912,NH3,NA,NA,NA
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","29-07-2026 14:00:00",21.121801,79.04952,NO2,4,26,13
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","29-07-2026 14:00:00",23.218135,79.95777,NO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","29-07-2026 14:00:00",23.218135,79.95777,CO,62,62,62
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","29-07-2026 14:00:00",23.142888,79.916147,NO2,56,59,57
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","29-07-2026 14:00:00",23.50016,80.23284,PM2.5,17,58,32
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","29-07-2026 14:00:00",23.50016,80.23284,PM10,14,76,42
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","29-07-2026 14:00:00",24.2613009,80.7231783,PM2.5,0,123,25
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","29-07-2026 14:00:00",23.10844,77.511428,NO2,6,17,9
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","29-07-2026 14:00:00",26.960669,75.771817,CO,66,111,93
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","29-07-2026 14:00:00",26.9502929,75.730943,CO,29,45,39
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","29-07-2026 14:00:00",26.9164092,75.7994901,OZONE,29,35,32
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","29-07-2026 14:00:00",26.843698,75.766894,PM2.5,13,53,30
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","29-07-2026 14:00:00",26.843698,75.766894,NH3,2,34,11
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","29-07-2026 14:00:00",26.843698,75.766894,SO2,1,9,4
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","29-07-2026 14:00:00",26.902909,75.836858,PM10,29,98,61
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","29-07-2026 14:00:00",26.912329,70.909168,PM2.5,NA,NA,NA
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","29-07-2026 14:00:00",26.912329,70.909168,PM10,55,500,150
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","29-07-2026 14:00:00",26.912329,70.909168,SO2,2,6,4
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","29-07-2026 14:00:00",26.912329,70.909168,OZONE,8,16,12
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","29-07-2026 14:00:00",25.344694,72.626208,NH3,2,7,4
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","29-07-2026 14:00:00",25.344694,72.626208,CO,18,31,25
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","29-07-2026 14:00:00",24.588397,76.172782,NO2,18,32,24
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","29-07-2026 14:00:00",24.588397,76.172782,NH3,4,6,5
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","29-07-2026 14:00:00",24.588397,76.172782,OZONE,18,33,26
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","29-07-2026 14:00:00",28.108988,75.386577,NH3,6,19,10
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","29-07-2026 14:00:00",26.29581,73.082283,NO2,7,21,13
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","29-07-2026 14:00:00",26.29581,73.082283,NH3,6,12,8
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","29-07-2026 14:00:00",26.29581,73.082283,SO2,1,14,11
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","29-07-2026 14:00:00",18.530085,73.849598,NO2,10,24,17
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","29-07-2026 14:00:00",18.530085,73.849598,OZONE,15,29,22
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","29-07-2026 14:00:00",18.459883,73.852193,NH3,NA,NA,NA
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","29-07-2026 14:00:00",18.459883,73.852193,OZONE,8,16,11
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","29-07-2026 14:00:00",18.547056,73.826908,CO,29,35,31
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","29-07-2026 14:00:00",16.5038,74.3623,NH3,1,3,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","29-07-2026 14:00:00",16.5038,74.3623,CO,16,23,18
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","29-07-2026 14:00:00",16.5038,74.3623,OZONE,10,24,19
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","29-07-2026 14:00:00",17.696651,74.003387,PM10,5,119,65
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","29-07-2026 14:00:00",17.65439,75.90649,OZONE,5,20,12
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","29-07-2026 14:00:00",19.222279,72.957979,NO2,2,4,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","29-07-2026 14:00:00",19.222279,72.957979,CO,6,30,16
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","29-07-2026 14:00:00",19.26777,72.97182,PM2.5,35,63,47
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","29-07-2026 14:00:00",19.26777,72.97182,SO2,3,5,4
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","29-07-2026 14:00:00",19.235581,73.159121,PM10,23,83,55
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","29-07-2026 14:00:00",19.235581,73.159121,SO2,2,19,8
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","29-07-2026 14:00:00",19.2307571,73.155192,CO,16,19,17
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","29-07-2026 14:00:00",19.445821,72.7988231,NO2,10,20,16
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","29-07-2026 14:00:00",19.1135051,73.008978,OZONE,7,10,9
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","29-07-2026 14:00:00",19.063,73.1209,OZONE,8,9,9
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","29-07-2026 14:00:00",19.265594,76.761463,PM10,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","29-07-2026 14:00:00",19.265594,76.761463,NO2,16,32,24
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","29-07-2026 14:00:00",19.265594,76.761463,CO,11,13,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","29-07-2026 14:00:00",19.265594,76.761463,OZONE,6,8,7
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","29-07-2026 14:00:00",18.664282,73.763966,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","29-07-2026 14:00:00",18.664282,73.763966,OZONE,14,63,21
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","29-07-2026 14:00:00",18.640051,73.848956,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","29-07-2026 14:00:00",18.640051,73.848956,CO,20,50,30
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","29-07-2026 14:00:00",18.640051,73.848956,OZONE,11,16,14
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","29-07-2026 14:00:00",18.59051,73.77946,SO2,1,2,2
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","29-07-2026 14:00:00",18.59051,73.77946,CO,7,38,17
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","29-07-2026 14:00:00",18.616318,73.765797,NH3,2,2,2
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","29-07-2026 14:00:00",18.616318,73.765797,SO2,1,2,1
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","29-07-2026 14:00:00",18.63673,73.82487,NH3,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","29-07-2026 14:00:00",18.536457,73.805454,PM10,25,78,55
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","29-07-2026 14:00:00",18.536457,73.805454,SO2,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","29-07-2026 14:00:00",18.530085,73.849598,PM10,31,94,62
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","29-07-2026 14:00:00",31.0325454,76.5623046,SO2,9,16,12
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","29-07-2026 14:00:00",31.0325454,76.5623046,OZONE,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","29-07-2026 14:00:00",26.470859,74.646594,PM2.5,37,87,62
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","29-07-2026 14:00:00",26.470859,74.646594,OZONE,6,7,7
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","29-07-2026 14:00:00",27.554793,76.611536,PM10,82,100,88
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","29-07-2026 14:00:00",27.554793,76.611536,OZONE,28,52,40
India,Rajasthan,Alwar,"Vigyan Nagar, Alwar - RSPCB","29-07-2026 14:00:00",27.598796,76.63861,NO2,9,15,12
India,Rajasthan,Alwar,"Vigyan Nagar, Alwar - RSPCB","29-07-2026 14:00:00",27.598796,76.63861,CO,47,54,51
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","29-07-2026 14:00:00",23.55519,74.44001,PM2.5,48,332,154
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","29-07-2026 14:00:00",25.106006,76.469948,PM2.5,NA,NA,NA
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","29-07-2026 14:00:00",27.215415,77.50873,NO2,9,26,15
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","29-07-2026 14:00:00",25.339605,74.618883,NH3,3,5,4
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","29-07-2026 14:00:00",28.194909,76.862296,PM2.5,30,176,85
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","29-07-2026 14:00:00",26.253384,72.976571,PM10,69,103,83
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","29-07-2026 14:00:00",26.253384,72.976571,NH3,1,4,2
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","29-07-2026 14:00:00",26.268249,73.0193853,NO2,15,20,17
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","29-07-2026 14:00:00",26.268249,73.0193853,OZONE,20,28,23
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","29-07-2026 14:00:00",26.215415,73.070156,PM2.5,35,60,47
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","29-07-2026 14:00:00",26.215415,73.070156,OZONE,7,16,11
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","29-07-2026 14:00:00",26.506177,77.025989,NO2,28,51,40
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","29-07-2026 14:00:00",25.196024,75.855668,PM2.5,5,55,27
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","29-07-2026 14:00:00",25.16409,75.858137,PM2.5,2,73,16
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","29-07-2026 14:00:00",25.14389,75.821256,PM2.5,23,65,36
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","29-07-2026 14:00:00",27.213494,73.734444,NO2,4,13,8
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","29-07-2026 14:00:00",25.03636,73.883502,NH3,4,19,12
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","29-07-2026 14:00:00",25.03636,73.883502,SO2,3,8,5
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","29-07-2026 14:00:00",25.03636,73.883502,CO,26,44,31
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","29-07-2026 14:00:00",28.207266,76.829265,CO,18,49,29
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","29-07-2026 14:00:00",28.018792,73.292658,PM2.5,10,156,36
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","29-07-2026 14:00:00",28.018792,73.292658,PM10,28,134,82
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","29-07-2026 14:00:00",25.435774,75.644272,OZONE,12,50,39
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","29-07-2026 14:00:00",24.892047,74.623527,NO2,13,33,19
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","29-07-2026 14:00:00",28.296139,74.961696,PM10,6,119,37
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","29-07-2026 14:00:00",28.296139,74.961696,NO2,3,12,7
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","29-07-2026 14:00:00",26.895552,76.334753,PM10,12,120,60
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","29-07-2026 14:00:00",26.895552,76.334753,OZONE,6,22,13
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","29-07-2026 14:00:00",26.699557,77.898881,SO2,4,21,7
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","29-07-2026 14:00:00",29.61075,74.283608,CO,11,17,13
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","29-07-2026 14:00:00",29.61075,74.283608,OZONE,57,73,63
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","29-07-2026 14:00:00",20.34652,85.8163,NH3,2,2,2
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","29-07-2026 14:00:00",20.34652,85.8163,CO,26,40,34
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","29-07-2026 14:00:00",20.34652,85.8163,OZONE,25,55,40
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","29-07-2026 14:00:00",21.8004996,83.8396977,PM2.5,0,16,8
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","29-07-2026 14:00:00",21.8004996,83.8396977,OZONE,41,43,42
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","29-07-2026 14:00:00",20.94185,86.1151,NO2,6,12,8
